Axe_1,Axe_2,Axe_3,Axe_4,Axe_5,Axe_6,Axe_7,Axe_8,Axe_9,Axe_10
0.21319924836067103,-0.43188585437947524,0.6443142428593222,-0.25553573763141874,0.1924633049324867,0.10832073758048984,0.05644939501853831,0.035977417113218814,0.0030917941783356663,-0.3419963644556454
0.4527816278782213,0.11996812299481373,0.20150885139024055,0.1664767396208574,-0.5171060669013796,0.39518570248848617,0.26562252622194404,0.6288772499846452,-0.08862486952344076,-0.18780982432074303
-0.11120175918727881,-0.5093094125932882,0.051492857166031164,0.1261848995140366,-0.0068603149966418,-0.13170451516375034,-0.2860711267981402,0.10120504175648391,-0.16148284570222982,0.4481828874600653
-0.5084119002153727,-0.3749650066216832,0.004426770180927744,-0.2549429456015795,0.18129983360321947,-0.05331907913451443,0.10120641322623257,0.31069398892320427,0.19796640155097042,0.08349123404424043
-0.057311866619184915,-0.3228415227165643,0.20129798477418004,0.04888263617468311,0.015772202012753724,-0.43202929378008326,-0.09253117716404805,0.09140556773642476,0.0424256270968072,-0.1722628780778383
-0.2670251284013375,0.03258846352220342,-0.044840543509960515,-0.033116187279074234,-0.20999432476520835,0.21069115193579147,-0.27061274547530273,0.7795525829438895,-0.8995376491764914,0.5646410142948011
0.3506592729151673,-0.6725562569241783,-0.07009474536983852,0.287738013388129,0.5358887692800542,-0.35981341855343885,-0.04119387109857523,0.050793605323703556,0.060506831202188686,-0.4393765764904705
0.32819915758039525,-0.41201080272923485,0.463116822183429,0.015762253108392403,-0.12884383468016303,-0.11103253697861962,-0.21120428668702812,-0.02526410172800309,-0.253852741481076,0.08269094051819458
0.5546449880593893,-0.5902167346521701,-0.4160502508388065,0.22454658575850295,0.36391370332821693,-0.35834456606017756,-0.14738611044727415,0.07377248527305716,-0.08097521680401994,-0.48469560911819165
0.1300120464282253,-0.4267028976429705,0.17842314849267907,-0.1868649636344203,-0.10649305285083989,0.01321846663352287,-0.20864507509478628,0.07772210588148208,-0.053871316534912665,-0.4621757553381418
0.1414450448580173,-0.2053124149557351,0.21494914965702108,-0.2575077783964502,-0.2904143431003491,0.9018226376585693,-0.07905581436847937,-0.6239074525353902,0.17701727976321052,-0.14832617735411396
0.1282920886234947,-0.3863575952683723,-0.022980444359785555,-0.35017689378806494,0.4834705691323036,0.3922332684862818,-0.014239624361813238,0.017604969143154115,0.3372107321469481,0.16040116785021247
0.1638034325451615,-0.4208924438248872,-0.009341806370053314,0.12439428772491262,-0.03449717249178168,0.05232055203375012,-0.054270823852147446,0.07377804552174655,-0.040561830805919706,-0.24430271466498174
-0.32296562977038945,-0.17565996971737943,-0.00018012774329409422,-0.27240176271609223,-0.11824235148777311,-0.19362256990143498,0.3288387355366113,0.04593611669923183,-0.07555019344227873,0.6599778605449247
